USA,Grand Isle (1991)
USA,Defenseless (1991)
Italy,Husbands and Lovers (1991)
USA,Bed & Breakfast (1991)
Denmark,Krummerne (1991)
Australia,Hunting (1991)
USA,Born to Ride (1991)
Canada,Tiger Claws (1991)
India,Naagmani (1991)
India,Kilukkam (1991)
USA,The Hours and Times (1991)
Sweden,Oxen (1991)
USA,Future Kick (1991)
USA,Bikini Island (1991)
India,Trinetra (1991)
USA,Servants of Twilight (1991)
India,Aditya 369 (1991)
USA,Black Magic Woman (1991)
India,Saudagar (1991)
USA,Timebomb (1991)
USA,Prime Target (1991)
France,Afraid of the Dark (1991)
USA,Thousand Pieces of Gold (1991)
India,Akayla (1991)
USA,The Last Hour (1991)
Spain,El rey pasmado (1991)
Finland,Uuno Turhapuro herra Helsingin herra (1991)
USA,And You Thought Your Parents Were Weird (1991)
UK,Journey of Honor (1991)
Italy,Le porte del silenzio (1991)
USA,Going Under (1991)
Netherlands,De onfatsoenlijke vrouw (1991)
UK,Meeting Venus (1991)
India,Bharatham (1991)
India,Godfather (1991)
India,Phool Aur Kaante (1991)
Hong Kong,Bo Hao (1991)
India,Advaitham (1991)
Israel,Killing Streets (1991)
Canada,Scary Movie (1991)
Germany,Eye of the Storm (1991)
India,Yodha (1991)
USA,Pyrates (1991)
USA,Providence (1991)
Germany,Becoming Colette (1991)
France,Voyager (1991)
USA,The Boy Who Cried Bitch (1991)
India,Appula Appa Rao (1991)
USA,Son of Darkness: To Die for II (1991)
UK,The Pope Must Diet (1991)
Philippines,Darna (1991)
France,Mother (1991)
USA,They Call Me Macho Woman! (1991)
UK,December Bride (1991)
UK,Twenty-One (1991)
Canada,Highway 61 (1991)
Hong Kong,Dou hap II: Seung Hoi taam dou sing (1991)
USA,Wizards of the Demon Sword (1991)
India,Meet Mere Man Ke (1991)
UK,The Ballad of the Sad Cafe (1991)
Italy,Speaking of the Devil (1991)
Canada,Clearcut (1991)
Indonesia,Ajian ratu laut kidul (1991)
USA,The Terror Within II (1991)
India,Izzat (1991)
France,Money (1991)
Germany,Salmonberries (1991)
France,L'opération Corned Beef (1991)
Brazil,A Grande Arte (1991)
Japan,Wârudo apâtomento horâ (1991)
India,Rowdy Alludu (1991)
Hong Kong,Ng yi taam jeung: Lui Lok juen (1991)
Japan,Iron Maze (1991)
India,Yeh Aag Kab Bujhegi (1991)
USA,Convicts (1991)
India,Afsana Pyar Ka (1991)
India,Amaram (1991)
USA,The Arrival (1991)
USA,Killer Instinct (1991)
USA,Rich Girl (1991)
USA,Novel Desires (1991)
Italy,Ossessione fatale (1991)
USA,Hard Promises (1991)
USA,Blood and Concrete (1991)
Italy,Il diavolo nella carne (1991)
Russia,100 Days Before the Command (1991)
USA,The Giant of Thunder Mountain (1991)
India,Vaa Arugil Vaa (1991)
USA,Dead Women in Lingerie (1991)
Philippines,Bingbong: The Vincent Crisologo Story (1991)
Japan,Mobile Suit Gundam F91 (1991)
Taiwan,Jin ping feng yue (1991)
France,Night of the Warrior (1991)
USA,American Kickboxer (1991)
USA,Diplomatic Immunity (1991)
USA,The Roller Blade Seven (1991)
Italy,Blue Tornado (1991)
France,Nord (1991)
USA,The Psychic (1991)
Czechoslovakia,Obecná skola (1991)
USA,Final Approach (1991)
Hong Kong,Jing gu jyun ga (1991)
Italy,Games of Desire (1991)
Hong Kong,Liao zhai yan tan xu ji zhi wu tong shen (1991)
UK,Young Soul Rebels (1991)
India,Yaara Dildara (1991)
USA,The Refrigerator (1991)
India,Indrajeet (1991)
USA,HauntedWeen (1991)
Denmark,Drengene fra Sankt Petri (1991)
Japan,Silent Möbius (1991)
Norway,Hvíti víkingurinn (1991)
USA,The Passion of Martin (1991)
France,Germany Year 90 Nine Zero (1991)
Hong Kong,Long de chuan ren (1991)
India,Jab Pyar Kiya to Darna Kya (1991)
India,Indrudu Chandrudu (1991)
India,Prem Qaidi (1991)
Japan,Jigoku no banken: kerubersu (1991)
USA,Paradise Park (1991)
Jamaica,The Lunatic (1991)
India,Ghar Parivaar (1991)
USA,Vegas in Space (1991)
USA,Lena's Holiday (1991)
Italy,Vacanze di Natale '91 (1991)
USA,Pizza Man (1991)
USA,A League of Their Own (1992)
USA,Aladdin (1992)
USA,Reservoir Dogs (1992)
France,Basic Instinct (1992)
USA,My Cousin Vinny (1992)
USA,The Last of the Mohicans (1992)
USA,Dracula (1992)
Italy,All Ladies Do It (1992)
USA,Unforgiven (1992)
USA,A Few Good Men (1992)
USA,Batman Returns (1992)
USA,Alien³ (1992)
USA,Scent of a Woman (1992)
USA,Captain Ron (1992)
USA,Home Alone 2: Lost in New York (1992)
USA,Buffy the Vampire Slayer (1992)
USA,Lethal Weapon 3 (1992)
USA,Patriot Games (1992)
USA,Death Becomes Her (1992)
USA,The Bodyguard (1992)
USA,Wayne's World (1992)
USA,Twin Peaks: Fire Walk with Me (1992)
USA,Army of Darkness (1992)
USA,The Mighty Ducks (1992)
UK,The Crying Game (1992)
France,Under Siege (1992)
USA,A River Runs Through It (1992)
USA,Newsies (1992)
USA,Sleepwalkers (1992)
Australia,Romper Stomper (1992)
USA,Candyman (1992)
USA,Universal Soldier (1992)
USA,The Hand That Rocks the Cradle (1992)
USA,3 Ninjas (1992)
USA,Poison Ivy (1992)
USA,Beethoven (1992)
USA,Sister Act (1992)
USA,Encino Man (1992)
USA,Of Mice and Men (1992)
USA,White Men Can't Jump (1992)
USA,Boomerang (1992)
USA,Juice (1992)
USA,Honey I Blew Up the Kid (1992)
New Zealand,Braindead (1992)
UK,Chaplin (1992)
UK,Howards End (1992)
France,The Lover (1992)
USA,Glengarry Glen Ross (1992)
USA,Malcolm X (1992)
USA,Single White Female (1992)
USA,Singles (1992)
USA,Passenger 57 (1992)
USA,School Ties (1992)
USA,Cool World (1992)
USA,Sneakers (1992)
USA,Ladybugs (1992)
USA,Far and Away (1992)
Spain,"Jamón, Jamón (1992)"
USA,Pet Sematary II (1992)
USA,Hoffa (1992)
USA,Toys (1992)
UK,The Lawnmower Man (1992)
USA,Bad Lieutenant (1992)
USA,Bébé's Kids (1992)
Australia,FernGully: The Last Rainforest (1992)
France,That Night (1992)
UK,Damage (1992)
USA,The Cutting Edge (1992)
USA,The Player (1992)
France,1492: Conquest of Paradise (1992)
France,Bitter Moon (1992)
Australia,Strictly Ballroom (1992)
USA,American Me (1992)
Japan,Porco Rosso (1992)
Mexico,El Mariachi (1992)
Mexico,Como agua para chocolate (1992)
Belgium,Man Bites Dog (1992)
Japan,Unlawful Entry (1992)
USA,Forever Young (1992)
Australia,Fortress (1992)
USA,Radio Flyer (1992)
UK,Wuthering Heights (1992)
USA,Hellraiser III: Hell on Earth (1992)
USA,Love Potion No. 9 (1992)
USA,Hero (1992)
USA,Noises Off... (1992)
USA,Medicine Man (1992)
Australia,The Power of One (1992)
Hong Kong,Hard Boiled (1992)
France,Indochine (1992)
UK,Orlando (1992)
USA,Leap of Faith (1992)
USA,Consenting Adults (1992)
USA,Raising Cain (1992)
USA,Stop! Or My Mom Will Shoot (1992)
USA,Lorenzo's Oil (1992)
USA,South Central (1992)
USA,Honeymoon in Vegas (1992)
USA,Class Act (1992)
USA,Diggstown (1992)
USA,Pure Country (1992)
USA,Mr. Baseball (1992)
USA,The Babe (1992)
USA,One False Move (1992)
USA,Deep Cover (1992)
USA,Jennifer 8 (1992)
USA,Mo' Money (1992)
USA,Memoirs of an Invisible Man (1992)
USA,Sidekicks (1992)
USA,CrissCross (1992)
USA,Stay Tuned (1992)
USA,Trespass (1992)
USA,Evil Toons (1992)
UK,Split Second (1992)
USA,Freejack (1992)
USA,Light Sleeper (1992)
USA,Dr. Giggles (1992)
USA,HouseSitter (1992)
USA,Mom and Dad Save the World (1992)
USA,Thunderheart (1992)
USA,Final Analysis (1992)
USA,The Distinguished Gentleman (1992)
USA,Kuffs (1992)
USA,Innocent Blood (1992)
USA,Meatballs 4 (1992)
USA,Kickboxer 3: The Art of War (1992)
USA,Tom and Jerry: The Movie (1992)
USA,Rich in Love (1992)
Hong Kong,Supercop (1992)
Austria,Benny's Video (1992)
USA,Shining Through (1992)
USA,Waxwork II: Lost in Time (1992)
Denmark,Nemesis (1992)
USA,Miracle Beach (1992)
USA,In the Soup (1992)
USA,Gladiator (1992)
USA,Rapid Fire (1992)
USA,Husbands and Wives (1992)
USA,The Muppet Christmas Carol (1992)
USA,A Stranger Among Us (1992)
USA,White Sands (1992)
Spain,Belle Epoque (1992)
USA,Children of the Corn II: The Final Sacrifice (1992)
USA,Knight Moves (1992)
USA,Critters 4 (1992)
USA,Bob Roberts (1992)
USA,Praying with Anger (1992)
USA,"Gas, Food Lodging (1992)"
USA,Wind (1992)
UK,Christopher Columbus: The Discovery (1992)
USA,A Midnight Clear (1992)
USA,The Bikini Carwash Company (1992)
South Africa,Dust Devil (1992)
USA,Mikey (1992)
Canada,The Lost World (1992)
USA,Big Girls Don't Cry... They Get Even (1992)
USA,Whispers in the Dark (1992)
France,Le bal des casse-pieds (1992)
USA,Prelude to a Kiss (1992)
France,The Mambo Kings (1992)
UK,Just Like a Woman (1992)
UK,Love Crimes (1992)
India,Yalgaar (1992)
Italy,The Smile of the Fox (1992)
Netherlands,Voor een verloren soldaat (1992)
USA,American Heart (1992)
France,City of Joy (1992)
USA,Double Trouble (1992)
USA,Passion Fish (1992)
Canada,Léolo (1992)
Germany,Once Upon a Crime... (1992)
Ireland,Into the West (1992)
USA,Love Field (1992)
Japan,Godzilla and Mothra: The Battle for Earth (1992)
USA,Doctor Mordrid (1992)
UK,Waterland (1992)
UK,Peter's Friends (1992)
USA,Article 99 (1992)
USA,Folks! (1992)
Australia,The Efficiency Expert (1992)
USA,Jersey Girl (1992)
Australia,Map of the Human Heart (1992)
Federal Republic of Yugoslavia,Tito i ja (1992)
USA,Grand Tour: Disaster in Time (1992)
USA,Brain Donors (1992)
USA,Straight Talk (1992)
UK,Aces: Iron Eagle III (1992)
USA,Guncrazy (1992)
USA,Intimate Obsession (1992)
USA,Live Wire (1992)
Finland,Uuno Turhapuro Suomen Tasavallan Herra Presidentti (1992)
USA,Mr. Saturday Night (1992)
Hong Kong,Twin Dragons (1992)
USA,Man Trouble (1992)
USA,Night and the City (1992)
USA,Year of the Comet (1992)
Sweden,The Best Intentions (1992)
India,Jo Jeeta Wohi Sikandar (1992)
UK,The Long Day Closes (1992)
Australia,Wet and Wild Summer! (1992)
Hong Kong,Sun lung moon hak chan (1992)
Italy,Body Puzzle (1992)
USA,Traces of Red (1992)
Finland,La Vie de Bohème (1992)
France,The Vagrant (1992)
USA,High Strung (1992)
USA,Only You (1992)
USA,Prison Planet (1992)
USA,Out on a Limb (1992)
Spain,Vacas (1992)
Germany,Desire (1992)
USA,The Waterdance (1992)
USA,The Opposite Sex and How to Live with Them (1992)
USA,The Playboys (1992)
USA,Breaking the Rules (1992)
USA,Zebrahead (1992)
USA,Hold Me Thrill Me Kiss Me (1992)
Japan,Tokyo Decadence (1992)
USA,Mistress (1992)
USA,Storyville (1992)
USA,The Finest Hour (1992)
UK,Carry on Columbus (1992)
India,Roja (1992)
Italy,Simple Men (1992)
Hong Kong,Chik loh go yeung (1992)
USA,Chain of Desire (1992)
India,Thevar Magan (1992)
Japan,Tetsuo II: Body Hammer (1992)
USA,This Is My Life (1992)
USA,Prey of the Chameleon (1992)
USA,American Samurai (1992)
India,Bewaffa Se Waffa (1992)
UK,Blame It on the Bellboy (1992)
India,Yodha (1992)
India,Deewana (1992)
Hong Kong,Lu ding ji (1992)
USA,The Public Eye (1992)
Hong Kong,Wicked City (1992)
Japan,Unfaithful Wife: Shameful Torture (1992)
USA,Seedpeople (1992)
Hong Kong,Liao zhai san ji zhi deng cao he shang (1992)
Belgium,Daens (1992)
India,Raju Ban Gaya Gentleman (1992)
Italy,Il ladro di bambini (1992)
South Korea,Ironheart (1992)
Canada,"Oh, What a Night (1992)"
UK,Ruby (1992)
India,Brahma (1992)
Turkey,Sari tebessüm (1992)
USA,The Living End (1992)
USA,Star Time (1992)
USA,Mirror Images (1992)
Slovenia,Gypsy Eyes (1992)
USA,Body Chemistry II: The Voice of a Stranger (1992)
USA,The Gun in Betty Lou's Handbag (1992)
USA,Passed Away (1992)
Canada,Prom Night IV: Deliver Us from Evil (1992)
USA,Fathers & Sons (1992)
Spain,Narcos (1992)
France,A Tale of Winter (1992)
USA,The Harvest (1992)
USA,Claire of the Moon (1992)
UK,Blue Ice (1992)
UK,Freddie as F.R.O.7. (1992)
USA,Ruby Cairo (1992)
Japan,Shôjo tsubaki: Chika gentô gekiga (1992)
USA,Meet the Parents (1992)
India,Pandian (1992)
France,Betty (1992)
India,Mannan (1992)
Netherlands,Flodder in Amerika! (1992)
Russia,Chekist (1992)
USA,The Turning (1992)
Germany,The Burning Moon (1992)
India,Annamalai (1992)
USA,There Goes the Neighborhood (1992)
Taiwan,Qing shao nian nuo zha (1992)
India,Ek Ladka Ek Ladki (1992)
Indonesia,Lady Dragon (1992)
USA,Mindwarp (1992)
Hong Kong,Full Contact (1992)
USA,No Place to Hide (1992)
Sweden,House of Angels (1992)
USA,Munchie (1992)
Canada,Happy Hell Night (1992)
France,Shadow of the Wolf (1992)
Hong Kong,Wong Fei Hung II: Nam yee tung chi keung (1992)
Iran,"Life, and Nothing More... (1992)"
USA,Body Waves (1992)
France,Un Coeur en Hiver (1992)
India,Police Officer (1992)
USA,Rescue Me (1992)
India,Jaagruti (1993)
Australia,Hurricane Smith (1992)
Canada,Return to the Lost World (1992)
USA,Bikini Beach Race (1992)
India,Dil Aashna Hai (...The Heart Knows) (1992)
Germany,Die Tigerin (1992)
USA,Out for Blood (1992)
USA,Into the Sun (1992)
USA,Fatal Instinct (1992)
USA,Used People (1992)
India,Kunukkitta Kozhi (1992)
USA,Falling from Grace (1992)
UK,Tale of a Vampire (1992)
USA,The Nutt House (1992)
Japan,Dragon Ball Z: The Return of Cooler (1992)
USA,Leaving Normal (1992)
USA,Dance with Death (1992)
USA,Swoon (1992)
USA,Bonnie & Clyde: The True Story (1992)
Turkey,Mercedes mon amour (1992)
USA,Over the Line (1992)
India,Deedar (1992)
Mexico,Anoche soñé contigo (1992)
India,Khiladi (1992)
India,Virodhi (1992)
Hong Kong,Jie zi zhan shi (1992)
USA,Final Impact (1992)
USA,Alex's Apartment (1992)
India,Jaanam (1992)
France,The Plague (1992)
Spain,Don Quixote (1992)
China,Maruta 2: Laboratory of the Devil (1992)
USA,In the Heat of Passion (1992)
France,Les nuits fauves (1992)
Argentina,The Dark Side of the Heart (1992)
USA,Roadside Prophets (1992)
USA,Bikini Summer II (1992)
USA,Auntie Lee's Meat Pies (1992)
USA,Just Another Girl on the I.R.T. (1992)
USA,Play Nice (1992)
Germany,Kinderspiele (1992)
India,Chamatkar (1992)
Hong Kong,Lu ding ji II: Zhi shen long jiao (1992)
USA,Fifty/Fifty (1992)
USA,The Legend of Wolf Mountain (1992)
Netherlands,De noorderlingen (1992)
USA,The Unnamable II: The Statement of Randolph Carter (1992)
USA,Netherworld (1992)
India,Police Aur Mujrim (1992)
USA,Frogtown II (1992)
USA,Equinox (1992)
USA,The Silencer (1992)
India,Khel (1992)
USA,Rage and Honor (1992)
Sweden,Den demokratiske terroristen (1992)
USA,Illicit Behavior (1992)
USA,Double Threat (1992)
India,Zindagi Ek Juaa (1992)
USA,CIA Code Name: Alexa (1992)
India,Prem Deewane (1992)
Australia,The Last Days of Chez Nous (1992)
USA,Sunset Heat (1992)
USA,Mission of Justice (1992)
Philippines,Shake Rattle & Roll IV (1992)
France,Diên Biên Phú (1992)
France,Shooting Elizabeth (1992)
Italy,Ostinato destino (1992)
USA,Leather Jackets (1992)
USA,Interceptor (1992)
Italy,Al calar della sera (1992)
China,The Story of Qiu Ju (1992)
India,Apradhi (1992)
India,Panaah (1992)
USA,Maximum Force (1992)
Hong Kong,Swordsman II (1992)
France,"Olivier, Olivier (1992)"
France,Divertimento (1992)
Georgia,Udzinarta mze (1992)
India,Vansh (1992)
Sweden,Lotta på Bråkmakargatan (1992)
Hong Kong,Long hang tian xia (1992)
Germany,The Magic Voyage (1992)
Canada,Careful (1992)
USA,My New Gun (1992)
India,Aaj Ka Goonda Raaj (1992)
South Africa,Sarafina! (1992)
Hong Kong,Faa gaai kwong ban (1992)
Hong Kong,Mo jong yuen So Hat-Yi (1992)
USA,Crossing the Bridge (1992)
South Korea,Daleun... haega kkuneun kkum (1992)
Sweden,Sunday's Children (1992)
Spain,Chechu y familia (1992)
India,Khuda Gawah (1992)
USA,Dark Horse (1992)
USA,Ax 'Em (1992)
Italy,Beyond Justice (1992)
Latvia,Zirneklis (1992)
UK,Immaculate Conception (1992)
France,The Oak (1992)
Italy,"Saint Tropez, Saint Tropez (1992)"
USA,Laws of Gravity (1992)
India,Gharaana Mogudu (1992)
India,Mere Sajana Saath Nibhana (1992)
Hong Kong,All's Well Ends Well (1992)
Mexico,La tarea prohibida (1992)
USA,Delta Heat (1992)
Czech Republic,Dedictví aneb Kurvahosigutntag (1992)
USA,Prototype (1992)
USA,The Naked Truth (1992)
USA,Little Sister (1992)
Poland,Psy (1992)
Hong Kong,Once Upon a Time in China III (1992)
Hong Kong,Wo lai zi Bei Jing (1992)
Japan,Dragon Ball Z: Super Android 13 (1992)
Australia,Turtle Beach (1992)
UK,Revenge of Billy the Kid (1992)
France,L.627 (1992)
USA,Killer Tomatoes Eat France! (1992)
Egypt,Al-irhab wal kabab (1992)
Hong Kong,Man hua wei long (1992)
India,Sadayam (1992)
USA,Split Infinity (1992)
India,Sarphira (1992)
USA,Blackbelt (1992)
UK,Wild West (1992)
Germany,Schtonk (1992)
India,Mr. Bond (1992)
India,Adharm (1992)
Netherlands,The Johnsons (1992)
USA,Small Kill (1992)
Philippines,Buddy en Sol (Sine ito) (1992)
USA,Roots of Evil (1992)
USA,Eddie Presley (1992)
Hong Kong,Tai tai de qing ren (1992)
Canada,Being at Home with Claude (1992)
South Africa,Orkney Snork Nie! (die movie): 'Dis Lekker By Die See' (1992)
USA,I Don't Buy Kisses Anymore (1992)
India,Angaar (1992)
India,Tahalka (1992)
USA,Killer Image (1992)
UK,The Turn of the Screw (1992)
India,Cheluvi (1992)
India,Zulm Ki Hukumat (1992)
Hong Kong,Jian mo (1992)
USA,Severed Ties (1992)
India,Raat (1992)
India,Beta (1992)
USA,Second Glance (1992)
Philippines,Dito sa Pitong Gatang (1992)
Canada,The Swordsman (1992)
India,Sahebzaade (1992)
India,Bekhudi (1992)
France,La fille de l'air (1992)
India,Humlaa (1992)
USA,Surviving Desire (1992)
Netherlands,Het zakmes (1992)
USA,Me Myself and I (1992)
India,Suriyan (1992)
Federal Republic of Yugoslavia,Bulevar revolucije (1992)
Turkey,Gölge Oyunu (1992)
USA,Rock and Roll Fantasy (1992)
USA,Street Crimes (1992)
India,Muskurahat (1992)
Hong Kong,Sam sei goon (1992)
USA,Back in the U.S.S.R. (1992)
Argentina,A Place in the World (1992)
Germany,Kleine Haie (1992)
Germany,German Fried Movie (1992)
Senegal,Hyenas (1992)
UK,Hostage (1992)
USA,Round Trip to Heaven (1992)
Canada,Talons of the Eagle (1992)
India,Ramayana: The Legend of Prince Rama (1992)
USA,Deadly Bet (1992)
Hong Kong,Shuai pi gui (1992)
Denmark,Det skaldede spøgelse (1992)
Federal Republic of Yugoslavia,Crni bombarder (1992)
USA,Frozen Assets (1992)
Japan,The Strange Tale of Oyuki (1992)
Italy,A Fine Romance (1992)
USA,Last Dance (1992)
USA,Dance Macabre (1992)
Sweden,Jönssonligan & den svarta diamanten (1992)
Indonesia,Angel of Fury (1992)
India,Qaid Mein Hai Bulbul (1992)
Canada,Liar's Edge (1992)
Japan,Comet in Moominland (1992)
USA,Ultraviolet (1992)
France,IP5: L'île aux pachydermes (1992)
India,Johnnie Walker (1992)
Japan,Rakuyô (1992)
USA,Sweet Justice (1992)
Czechoslovakia,Cerní baroni (1992)
India,Sangeet (1992)
India,Insaaf Ki Devi (1992)
USA,A Question of Ethics (1992)
France,Amoureuse (1992)
Sweden,Svart Lucia (1992)
France,Céline (1992)
USA,The Secretary (1992)
Hong Kong,Gou yeung yi sang (1992)
Mexico,Curado de espantos (1992)
India,Shola Aur Shabnam (1992)
Italy,La discesa di Aclà a Floristella (1992)
USA,Alan & Naomi (1992)
USA,Jurassic Park (1993)
USA,Dazed and Confused (1993)
USA,Schindler's List (1993)
USA,A Bronx Tale (1993)
USA,The Sandlot (1993)
USA,Tombstone (1993)
USA,Menace II Society (1993)
USA,True Romance (1993)
USA,The Firm (1993)
USA,What's Eating Gilbert Grape (1993)
USA,The Pelican Brief (1993)
USA,Mrs. Doubtfire (1993)
USA,Sleepless in Seattle (1993)
USA,Gettysburg (1993)
USA,Coneheads (1993)
USA,Hocus Pocus (1993)
New Zealand,The Piano (1993)
USA,Addams Family Values (1993)
USA,Groundhog Day (1993)
USA,Demolition Man (1993)
USA,The Fugitive (1993)
France,Robin Hood: Men in Tights (1993)
USA,Alive (1993)
France,Falling Down (1993)
USA,The Age of Innocence (1993)
USA,"Blood In, Blood Out (1993)"
USA,The Nightmare Before Christmas (1993)
USA,Homeward Bound: The Incredible Journey (1993)
Ireland,In the Name of the Father (1993)
USA,Carlito's Way (1993)
USA,Last Action Hero (1993)
USA,Dennis the Menace (1993)
USA,Rookie of the Year (1993)
USA,Cool Runnings (1993)
UK,Super Mario Bros. (1993)
USA,Indecent Proposal (1993)
USA,Philadelphia (1993)
USA,A Perfect World (1993)
Austria,The Three Musketeers (1993)
USA,Leprechaun (1993)
USA,Rudy (1993)
USA,Grumpy Old Men (1993)
USA,Cliffhanger (1993)
France,Three Colors: Blue (1993)
USA,Sister Act 2: Back in the Habit (1993)
UK,Much Ado About Nothing (1993)
USA,The Remains of the Day (1993)
Germany,Body of Evidence (1993)
USA,Benny & Joon (1993)
USA,Free Willy (1993)
UK,Naked (1993)
USA,The Secret Garden (1993)
USA,What's Love Got to Do with It (1993)
USA,Poetic Justice (1993)
USA,This Boy's Life (1993)
USA,Point of No Return (1993)
USA,Boxing Helena (1993)
USA,Fire in the Sky (1993)
USA,Sliver (1993)
USA,Jason Goes to Hell: The Final Friday (1993)
USA,Kalifornia (1993)
USA,Wayne's World 2 (1993)
Canada,Indian Summer (1993)
USA,So I Married an Axe Murderer (1993)
USA,Son in Law (1993)
USA,The Good Son (1993)
USA,The Crush (1993)
USA,In the Line of Fire (1993)
USA,RoboCop 3 (1993)
USA,Dave (1993)
USA,Airborne (1993)
USA,Hot Shots! Part Deux (1993)
USA,Return of the Living Dead III (1993)
USA,Hard Target (1993)
USA,The Vanishing (1993)
USA,Short Cuts (1993)
USA,Searching for Bobby Fischer (1993)
India,Khal Nayak (1993)
Mexico,Cronos (1993)
USA,We're Back! A Dinosaur's Story (1993)
USA,Dragon: The Bruce Lee Story (1993)
